timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1531743894.6455927,848.809875488,838.940002441,840.584960938,832.360046387
1531743894.6501415,852.09979248,842.229919434,840.584960938,834.0050048830001
1531743894.65469,850.454833984,842.229919434,842.229919434,829.070068359
1531743894.6592386,840.584960938,837.29498291,842.229919434,835.650024414
1531743894.6637876,852.09979248,840.584960938,842.229919434,830.715087891
1531743894.6683364,850.454833984,840.584960938,840.584960938,835.650024414
1531743894.6728847,850.454833984,837.29498291,842.229919434,838.940002441
1531743894.6774333,848.809875488,834.0050048830001,845.519897461,843.874938965
1531743894.681982,853.744812012,832.360046387,843.874938965,845.519897461
1531743894.6865304,860.3247070310001,837.29498291,840.584960938,840.584960938
1531743894.6910794,861.969726562,837.29498291,838.940002441,845.519897461
1531743894.695628,860.3247070310001,832.360046387,840.584960938,842.229919434
1531743894.7001765,861.969726562,832.360046387,840.584960938,843.874938965
1531743894.7047253,861.969726562,830.715087891,842.229919434,847.164855957
1531743894.7092738,860.3247070310001,835.650024414,842.229919434,845.519897461
1531743894.7138224,857.0347290039999,832.360046387,842.229919434,853.744812012
1531743894.7183714,860.3247070310001,834.0050048830001,843.874938965,857.0347290039999
1531743894.7229195,857.0347290039999,837.29498291,843.874938965,848.809875488
1531743894.7274685,863.614685059,838.940002441,842.229919434,850.454833984
1531743894.732017,855.3897705080001,837.29498291,842.229919434,848.809875488
1531743894.7365658,853.744812012,830.715087891,847.164855957,843.874938965
1531743894.7411144,855.3897705080001,835.650024414,843.874938965,838.940002441
1531743894.7456627,847.164855957,835.650024414,843.874938965,834.0050048830001
1531743894.7502115,852.09979248,837.29498291,843.874938965,829.070068359
1531743894.7547605,855.3897705080001,840.584960938,842.229919434,830.715087891
1531743894.7593093,848.809875488,840.584960938,842.229919434,834.0050048830001
1531743894.7638574,852.09979248,842.229919434,842.229919434,835.650024414
1531743894.7684062,850.454833984,842.229919434,840.584960938,832.360046387
1531743894.7729547,857.0347290039999,843.874938965,842.229919434,840.584960938
1531743894.7775035,858.679748535,843.874938965,842.229919434,835.650024414
1531743894.7820525,855.3897705080001,842.229919434,843.874938965,832.360046387
1531743894.7866008,842.229919434,834.0050048830001,845.519897461,832.360046387
1531743894.7911494,845.519897461,832.360046387,842.229919434,830.715087891
1531743894.7956982,853.744812012,835.650024414,845.519897461,837.29498291
1531743894.8002467,852.09979248,835.650024414,843.874938965,837.29498291
1531743894.8047955,848.809875488,835.650024414,842.229919434,837.29498291
1531743894.809344,853.744812012,838.940002441,840.584960938,832.360046387
1531743894.8138926,853.744812012,837.29498291,838.940002441,840.584960938
1531743894.8184414,853.744812012,838.940002441,838.940002441,837.29498291
1531743894.82299,853.744812012,835.650024414,840.584960938,842.229919434
1531743894.8275387,855.3897705080001,832.360046387,842.229919434,837.29498291
1531743894.8320873,858.679748535,835.650024414,840.584960938,837.29498291
1531743894.8366358,861.969726562,837.29498291,838.940002441,843.874938965
1531743894.8411846,855.3897705080001,834.0050048830001,838.940002441,840.584960938
1531743894.8457332,857.0347290039999,832.360046387,838.940002441,835.650024414
1531743894.850282,860.3247070310001,832.360046387,837.29498291,838.940002441
1531743894.8548305,861.969726562,834.0050048830001,838.940002441,843.874938965
1531743894.8593793,866.904663086,835.650024414,840.584960938,848.809875488
1531743894.8639278,866.904663086,834.0050048830001,840.584960938,858.679748535
1531743894.8684766,875.129516602,830.715087891,840.584960938,858.679748535
1531743894.8730252,871.839599609,832.360046387,840.584960938,848.809875488
1531743894.8775735,870.1945800780001,832.360046387,838.940002441,848.809875488
1531743894.8821225,866.904663086,834.0050048830001,838.940002441,842.229919434
1531743894.8866713,863.614685059,835.650024414,840.584960938,830.715087891
1531743894.8912196,863.614685059,834.0050048830001,840.584960938,835.650024414
1531743894.8957686,870.1945800780001,837.29498291,838.940002441,837.29498291
1531743894.900317,866.904663086,835.650024414,840.584960938,837.29498291
1531743894.9048655,852.09979248,834.0050048830001,837.29498291,832.360046387
1531743894.9094145,860.3247070310001,835.650024414,835.650024414,835.650024414
1531743894.9139626,852.09979248,835.650024414,835.650024414,817.555236816
1531743894.9185116,852.09979248,832.360046387,835.650024414,827.425109863
1531743894.9230602,857.0347290039999,832.360046387,834.0050048830001,830.715087891
1531743894.9276087,852.09979248,834.0050048830001,837.29498291,830.715087891
1531743894.9321575,853.744812012,832.360046387,837.29498291,832.360046387
1531743894.936706,852.09979248,835.650024414,835.650024414,825.7801513669999
1531743894.9412546,853.744812012,842.229919434,837.29498291,822.49017334
1531743894.9458034,853.744812012,840.584960938,838.940002441,820.8452148439999
1531743894.950352,853.744812012,840.584960938,838.940002441,824.135131836
1531743894.9549007,860.3247070310001,838.940002441,840.584960938,825.7801513669999
1531743894.9594493,857.0347290039999,837.29498291,838.940002441,834.0050048830001
1531743894.963998,857.0347290039999,837.29498291,838.940002441,837.29498291
1531743894.9685464,860.3247070310001,837.29498291,838.940002441,837.29498291
1531743894.9730954,861.969726562,837.29498291,835.650024414,829.070068359
1531743894.977644,860.3247070310001,838.940002441,837.29498291,822.49017334
1531743894.9821925,855.3897705080001,840.584960938,835.650024414,824.135131836
1531743894.9867413,853.744812012,842.229919434,834.0050048830001,824.135131836
1531743894.99129,848.809875488,838.940002441,838.940002441,830.715087891
1531743894.9958384,850.454833984,834.0050048830001,840.584960938,827.425109863
1531743895.0003872,858.679748535,837.29498291,840.584960938,830.715087891
1531743895.0049355,855.3897705080001,834.0050048830001,842.229919434,829.070068359
1531743895.0094845,861.969726562,835.650024414,840.584960938,834.0050048830001
1531743895.0140333,866.904663086,835.650024414,840.584960938,842.229919434
1531743895.0185814,868.549621582,835.650024414,842.229919434,840.584960938
1531743895.0231304,870.1945800780001,835.650024414,842.229919434,855.3897705080001
1531743895.027679,870.1945800780001,835.650024414,840.584960938,845.519897461
1531743895.0322278,870.1945800780001,834.0050048830001,840.584960938,843.874938965
1531743895.0367765,863.614685059,832.360046387,838.940002441,838.940002441
1531743895.0413249,860.3247070310001,832.360046387,840.584960938,832.360046387
1531743895.0458734,861.969726562,832.360046387,838.940002441,840.584960938
1531743895.0504222,860.3247070310001,832.360046387,840.584960938,838.940002441
1531743895.054971,861.969726562,829.070068359,838.940002441,835.650024414
1531743895.0595195,861.969726562,829.070068359,837.29498291,843.874938965
1531743895.064068,865.259643555,830.715087891,838.940002441,847.164855957
1531743895.0686169,858.679748535,830.715087891,838.940002441,835.650024414
1531743895.0731654,858.679748535,832.360046387,838.940002441,834.0050048830001
1531743895.0777142,861.969726562,834.0050048830001,837.29498291,835.650024414
1531743895.0822628,860.3247070310001,832.360046387,837.29498291,834.0050048830001
1531743895.0868113,865.259643555,834.0050048830001,840.584960938,835.650024414
1531743895.0913599,865.259643555,835.650024414,838.940002441,827.425109863
1531743895.0959086,865.259643555,835.650024414,838.940002441,819.200195312
1531743895.1004574,861.969726562,835.650024414,837.29498291,819.200195312
1531743895.105006,870.1945800780001,835.650024414,835.650024414,825.7801513669999
1531743895.1095545,865.259643555,835.650024414,834.0050048830001,829.070068359
1531743895.1141033,860.3247070310001,832.360046387,834.0050048830001,834.0050048830001
1531743895.1186519,865.259643555,835.650024414,834.0050048830001,834.0050048830001
1531743895.123201,866.904663086,837.29498291,835.650024414,835.650024414
1531743895.1277492,868.549621582,838.940002441,834.0050048830001,829.070068359
1531743895.1322978,863.614685059,840.584960938,832.360046387,819.200195312
1531743895.1368465,852.09979248,837.29498291,832.360046387,815.91027832
1531743895.1413953,850.454833984,835.650024414,834.0050048830001,807.68536377
1531743895.1459439,847.164855957,835.650024414,834.0050048830001,809.330322266
1531743895.1504927,852.09979248,834.0050048830001,837.29498291,814.265258789
1531743895.155041,852.09979248,834.0050048830001,835.650024414,812.620300293
1531743895.1595898,853.744812012,835.650024414,835.650024414,822.49017334
1531743895.1641386,860.3247070310001,834.0050048830001,838.940002441,825.7801513669999
1531743895.1686873,861.969726562,835.650024414,837.29498291,834.0050048830001
1531743895.1732357,855.3897705080001,837.29498291,838.940002441,838.940002441
1531743895.1777842,853.744812012,832.360046387,842.229919434,830.715087891
1531743895.182333,843.874938965,834.0050048830001,842.229919434,827.425109863
1531743895.1868815,842.229919434,832.360046387,842.229919434,820.8452148439999
1531743895.1914306,840.584960938,832.360046387,845.519897461,820.8452148439999
1531743895.1959786,838.940002441,834.0050048830001,842.229919434,815.91027832
1531743895.2005274,837.29498291,834.0050048830001,842.229919434,814.265258789
1531743895.2050762,843.874938965,834.0050048830001,843.874938965,817.555236816
1531743895.2096248,843.874938965,837.29498291,842.229919434,814.265258789
1531743895.2141736,845.519897461,837.29498291,840.584960938,822.49017334
1531743895.218722,852.09979248,838.940002441,842.229919434,824.135131836
1531743895.2232707,850.454833984,835.650024414,842.229919434,827.425109863
1531743895.2278194,858.679748535,834.0050048830001,842.229919434,830.715087891
1531743895.232368,868.549621582,835.650024414,840.584960938,832.360046387
1531743895.2369168,866.904663086,837.29498291,842.229919434,829.070068359
1531743895.2414653,858.679748535,835.650024414,843.874938965,832.360046387
1531743895.246014,857.0347290039999,834.0050048830001,842.229919434,832.360046387
1531743895.2505627,855.3897705080001,834.0050048830001,840.584960938,834.0050048830001
1531743895.2551112,861.969726562,834.0050048830001,837.29498291,835.650024414
1531743895.25966,868.549621582,837.29498291,837.29498291,835.650024414
1531743895.2642086,868.549621582,837.29498291,835.650024414,837.29498291
1531743895.2687573,873.484558105,838.940002441,835.650024414,842.229919434
1531743895.2733061,873.484558105,837.29498291,835.650024414,832.360046387
1531743895.2778544,871.839599609,837.29498291,835.650024414,832.360046387
1531743895.2824032,865.259643555,837.29498291,835.650024414,832.360046387
1531743895.2869518,861.969726562,832.360046387,835.650024414,834.0050048830001
1531743895.2915006,861.969726562,832.360046387,835.650024414,834.0050048830001
1531743895.296049,855.3897705080001,830.715087891,837.29498291,835.650024414
1531743895.3005974,858.679748535,834.0050048830001,837.29498291,827.425109863
1531743895.3051465,857.0347290039999,834.0050048830001,835.650024414,829.070068359
1531743895.309695,855.3897705080001,835.650024414,837.29498291,827.425109863
1531743895.3142436,861.969726562,835.650024414,838.940002441,819.200195312
1531743895.3187926,861.969726562,832.360046387,837.29498291,824.135131836
1531743895.323341,866.904663086,835.650024414,835.650024414,824.135131836
1531743895.3278894,868.549621582,835.650024414,837.29498291,832.360046387
1531743895.3324382,866.904663086,837.29498291,837.29498291,832.360046387
1531743895.3369868,861.969726562,838.940002441,840.584960938,840.584960938
1531743895.3415356,853.744812012,837.29498291,838.940002441,834.0050048830001
1531743895.3460839,853.744812012,837.29498291,842.229919434,830.715087891
1531743895.350633,855.3897705080001,837.29498291,845.519897461,840.584960938
1531743895.3551815,852.09979248,835.650024414,845.519897461,835.650024414
1531743895.35973,852.09979248,835.650024414,843.874938965,835.650024414
1531743895.3642788,857.0347290039999,832.360046387,837.29498291,830.715087891
1531743895.3688273,852.09979248,832.360046387,837.29498291,827.425109863
1531743895.373376,855.3897705080001,834.0050048830001,838.940002441,829.070068359
1531743895.377925,860.3247070310001,835.650024414,838.940002441,835.650024414
1531743895.3824732,853.744812012,834.0050048830001,840.584960938,835.650024414
1531743895.387022,861.969726562,835.650024414,840.584960938,830.715087891
1531743895.3915706,860.3247070310001,835.650024414,840.584960938,829.070068359
1531743895.3961196,853.744812012,835.650024414,838.940002441,834.0050048830001
1531743895.400668,855.3897705080001,835.650024414,843.874938965,842.229919434
1531743895.4052165,858.679748535,834.0050048830001,845.519897461,832.360046387
1531743895.4097652,866.904663086,837.29498291,843.874938965,835.650024414
1531743895.4143136,873.484558105,840.584960938,843.874938965,832.360046387
1531743895.4188626,865.259643555,840.584960938,845.519897461,835.650024414
1531743895.4234114,855.3897705080001,838.940002441,847.164855957,838.940002441
1531743895.4279597,857.0347290039999,838.940002441,847.164855957,840.584960938
1531743895.4325087,848.809875488,840.584960938,843.874938965,825.7801513669999
1531743895.437057,843.874938965,840.584960938,840.584960938,827.425109863
1531743895.4416056,842.229919434,840.584960938,840.584960938,834.0050048830001
1531743895.4461546,845.519897461,840.584960938,838.940002441,824.135131836
1531743895.4507027,852.09979248,837.29498291,838.940002441,832.360046387
